order_id,item_id,seller_id,buyer_id,cantidad,precio,order_date
661,1018,8048,8313,2,374,2020-05-23
662,256,7719,3065,3,876,2020-10-05
663,1097,3239,5787,3,428,2020-04-11
664,835,2250,8335,4,780,2020-06-16
665,622,6523,2019,1,800,2020-11-05
666,154,160,7183,3,792,2020-07-28
667,1143,2447,4677,4,708,2020-03-18
668,1138,4799,232,3,754,2020-08-04
669,623,5382,1152,1,675,2020-08-18
670,1470,1197,3525,1,499,2020-07-16
671,1195,5010,2281,3,667,2020-10-18
672,736,6873,4335,3,812,2020-11-16
673,300,8918,3190,1,731,2020-12-12
674,425,2475,2914,1,737,2020-06-08
675,1300,9082,6792,1,115,2020-08-15
676,1092,6397,1506,1,791,2020-11-26
677,421,6863,5003,3,146,2020-02-04
678,630,7844,8815,2,980,2020-08-22
679,1223,5177,4960,3,601,2020-05-13
680,1036,6769,9832,4,775,2020-03-24
681,297,6261,5578,4,601,2020-06-26
682,268,5129,1933,4,464,2020-03-18
683,929,2231,8538,4,725,2020-06-22
684,63,6744,7392,2,338,2020-08-16
685,1386,9004,9475,1,759,2020-12-18
686,295,1505,8504,3,719,2020-10-20
687,176,41,5079,4,945,2020-05-25
688,1044,6442,1787,1,876,2020-11-12
689,832,4303,8130,4,151,2020-01-12
690,340,9117,6405,2,507,2020-09-03
691,1457,8356,5558,3,670,2020-09-26
692,607,4846,2062,3,175,2020-02-15
693,690,5680,3276,3,537,2020-08-02
694,999,6124,2531,4,451,2020-01-01
695,1015,1197,4543,4,820,2020-01-01
696,981,9358,1485,1,661,2020-11-22
697,518,5643,6873,3,116,2020-12-11
698,1413,9006,3712,2,840,2020-09-01
699,805,4767,4400,1,473,2020-05-26
700,1289,4966,9859,1,455,2020-04-12
701,1379,6873,3376,4,400,2020-03-23
702,262,3066,7450,4,993,2020-02-10
703,1373,9777,9108,4,401,2020-05-02
704,505,9900,5616,2,596,2020-01-01
705,1160,5129,4776,3,573,2020-04-18
706,1186,6562,3431,2,861,2020-04-13
707,1102,8274,3251,2,877,2020-09-07
708,1326,9797,5341,1,884,2020-07-18
709,742,4763,5247,2,595,2020-03-26
710,92,2707,3948,4,601,2020-03-20
711,1079,4600,9978,4,493,2020-08-09
712,189,3354,6040,1,550,2020-07-16
713,148,9403,4267,2,534,2020-06-11
714,806,8646,4778,1,390,2020-08-04
715,1273,9570,9282,2,113,2020-05-20
716,1201,7881,4236,3,667,2020-05-21
717,1380,6253,3126,2,867,2020-02-15
718,746,3541,3776,2,984,2020-03-05
719,1040,7219,5922,4,791,2020-09-28
720,1103,9570,771,4,456,2020-12-26
721,1254,9276,6689,3,918,2020-06-17
722,396,5626,5862,2,331,2020-04-11
723,492,7611,4588,1,272,2020-09-08
724,641,9313,3207,1,111,2020-12-16
725,60,300,9626,4,536,2020-03-22
726,488,2231,9076,1,611,2020-07-04
727,1454,86,6364,2,723,2020-07-02
728,433,4263,6217,3,794,2020-06-16
729,723,1976,7338,2,978,2020-11-30
730,142,7262,808,1,531,2020-01-31
731,911,7765,6698,1,807,2020-03-22
732,62,1646,7287,2,564,2020-06-23
733,840,5746,1824,3,267,2020-04-11
734,974,3888,6109,4,118,2020-04-11
735,1331,4156,1770,3,244,2020-08-18
736,1074,6633,2789,2,738,2020-08-31
737,544,8804,2562,1,891,2020-04-29
738,369,640,5545,2,985,2020-06-13
739,943,1959,2120,2,449,2020-06-17
740,192,5057,6698,4,688,2020-12-02
741,109,2384,3759,4,631,2020-04-13
742,23,8687,7733,4,453,2020-07-22
743,1235,7169,8806,3,677,2020-05-04
744,1173,4758,5874,4,777,2020-05-26
745,443,4910,9130,3,311,2020-12-08
746,232,3229,9686,1,134,2020-04-16
747,124,317,2204,1,388,2020-06-09
748,1414,3129,2576,1,827,2020-07-24
749,33,348,2120,1,957,2020-08-04
750,1101,7740,9448,4,612,2020-02-16
751,82,7147,8381,1,370,2020-08-27
752,93,9155,1802,2,456,2020-10-27
753,136,4564,5413,2,162,2020-08-31
754,754,5119,3458,4,190,2020-04-29
755,1099,4940,8222,4,889,2020-09-06
756,632,587,1499,3,960,2020-05-06
757,898,5152,1786,3,106,2020-04-02
758,358,4369,7036,4,272,2020-06-22
759,127,4212,9885,2,672,2020-12-06
760,1030,9920,3238,2,898,2020-03-24
761,481,6550,1241,2,316,2020-01-30
762,576,7375,3476,4,497,2020-08-20
763,517,4303,2175,4,228,2020-09-13
764,1371,7221,8042,3,654,2020-06-25
765,734,230,9802,1,358,2020-06-14
766,724,6113,201,1,642,2020-06-06
767,1260,8531,4300,1,544,2020-05-03
768,212,7694,2171,3,900,2020-02-11
769,1078,4934,2723,2,971,2020-01-19
770,173,2416,9967,2,473,2020-01-19
771,1426,4643,6970,2,105,2020-01-22
772,822,6864,3878,3,976,2020-01-20
773,1385,9403,8089,4,701,2020-03-22
774,11,7553,1410,2,744,2020-05-19
775,1002,8356,1422,2,975,2020-10-25
776,793,1959,7946,2,284,2020-04-19
777,916,9877,6225,2,102,2020-07-13
778,1002,8356,2146,3,975,2020-03-30
779,148,9403,989,4,534,2020-02-23
780,950,5119,5349,4,520,2020-08-04
781,538,8904,6340,1,539,2020-09-25
782,1443,4016,2309,2,290,2020-06-29
783,1004,4758,6546,1,666,2020-03-08
784,834,1384,5329,1,956,2020-02-20
785,462,8096,5354,3,533,2020-11-16
786,67,3138,2173,2,996,2020-08-25
787,435,622,1109,2,103,2020-01-03
788,1469,8939,6942,4,216,2020-01-17
789,444,5508,5623,4,645,2020-12-27
790,1293,9301,8181,3,587,2020-06-04
791,324,1390,749,4,444,2020-09-28
792,1382,1275,2494,4,870,2020-07-27
793,855,5261,1863,4,789,2020-05-02
794,811,8703,7038,2,907,2020-08-26
795,1198,1646,8726,4,986,2020-12-02
796,393,3105,253,1,805,2020-03-27
797,821,6243,1403,4,555,2020-12-16
798,1252,1092,1321,4,232,2020-07-20
799,1072,7325,2797,1,208,2020-02-11
800,823,2231,5985,3,535,2020-04-04
801,745,2475,2464,3,546,2020-10-27
802,1137,1281,2963,4,157,2020-10-08
803,920,9041,6175,3,462,2020-03-16
804,772,1916,980,1,284,2020-02-15
805,497,5818,2866,4,165,2020-02-14
806,587,6761,6533,1,629,2020-12-29
807,607,4846,139,3,175,2020-06-28
808,531,392,2009,4,937,2020-02-19
809,791,9900,4175,2,943,2020-03-21
810,742,4763,5800,4,595,2020-08-22
811,1200,2777,7156,3,426,2020-09-22
812,716,3078,3409,4,823,2020-04-15
813,917,1092,3978,4,610,2020-09-13
814,990,8092,8977,1,313,2020-10-03
815,464,9174,560,2,770,2020-01-01
816,102,4600,2291,3,578,2020-06-17
817,1312,3939,2393,4,649,2020-04-18
818,1058,6011,8148,1,568,2020-04-17
819,205,2447,1245,2,688,2020-05-13
820,60,300,8227,2,536,2020-11-15
821,799,3910,1691,1,119,2020-06-19
822,420,1555,3522,4,442,2020-04-03
823,116,5504,1224,4,940,2020-04-24
824,1198,1646,7450,3,986,2020-03-05
825,491,8623,2424,3,170,2020-10-22
826,455,5068,9358,1,356,2020-10-04
827,119,5342,5054,1,320,2020-08-13
828,616,5522,6992,4,223,2020-04-25
829,821,6243,7766,4,555,2020-10-18
830,490,4821,1324,2,637,2020-06-22
831,471,9413,4276,1,279,2020-03-27
832,794,8918,9402,3,164,2020-12-08
833,1296,942,8191,2,723,2020-03-28
834,1240,3833,6217,2,598,2020-12-07
835,1080,6815,9975,4,470,2020-08-25
836,1258,4764,2919,2,739,2020-03-29
837,196,6815,3201,4,793,2020-12-25
838,1222,9797,3292,1,623,2020-03-03
839,75,230,1669,1,137,2020-07-17
840,987,5808,7641,1,592,2020-06-10
841,464,9174,7338,4,770,2020-12-17
842,1276,7365,6148,1,198,2020-02-13
843,689,2200,1650,1,103,2020-08-10
844,89,3105,5745,3,493,2020-07-02
845,47,8269,4762,4,945,2020-03-16
846,961,2705,7833,3,196,2020-04-26
847,735,8687,1567,2,137,2020-04-30
848,173,2416,6827,2,473,2020-07-30
849,992,1844,6281,4,122,2020-06-03
850,22,6889,8507,2,211,2020-11-08
851,915,7169,5560,1,459,2020-12-14
852,60,300,4744,1,536,2020-12-12
853,1006,1559,4651,4,362,2020-08-11
854,294,3919,192,4,398,2020-11-14
855,605,3833,4990,3,945,2020-04-28
856,78,5051,4741,3,908,2020-04-11
857,1058,6011,5950,1,568,2020-04-26
858,565,648,5936,3,343,2020-05-13
859,984,8518,3115,1,472,2020-09-26
860,1348,7654,1000,1,287,2020-10-15
861,907,2120,7310,2,445,2020-11-03
862,1006,1559,5636,3,362,2020-01-18
863,31,1844,2069,1,281,2020-03-03
864,1083,8066,3145,1,807,2020-10-14
865,815,6523,2604,2,979,2020-04-05
866,45,7282,1863,2,313,2020-06-17
867,312,4628,2674,4,759,2020-12-07
868,230,3422,233,1,969,2020-05-12
869,940,5057,3402,4,782,2020-07-19
870,294,3919,1918,1,398,2020-10-18
871,221,2447,1550,2,917,2020-02-15
872,694,1139,7948,3,826,2020-08-18
873,535,1938,172,1,974,2020-02-13
874,461,2334,212,4,996,2020-01-16
875,960,7169,1160,4,847,2020-04-22
876,369,640,7347,2,985,2020-09-30
877,353,7814,543,3,772,2020-04-13
878,1154,6058,38,1,561,2020-04-15
879,1005,2120,343,3,243,2020-01-06
880,287,2134,3388,3,999,2020-10-01
881,910,8685,6142,4,728,2020-11-22
882,245,857,1593,1,252,2020-09-02
883,1142,1092,3489,2,586,2020-07-18
884,760,8196,4040,1,327,2020-08-24
885,1152,6864,6541,2,595,2020-11-01
886,1468,8687,8078,4,972,2020-07-13
887,875,2599,627,4,255,2020-09-07
888,1105,9573,4448,3,861,2020-08-19
889,1242,8385,6359,2,547,2020-10-18
890,1142,1092,6580,2,586,2020-11-28
891,509,1286,4063,1,839,2020-08-27
892,454,960,5123,3,662,2020-12-26
893,830,1505,4261,1,513,2020-10-30
894,418,8518,5482,4,652,2020-01-27
895,1332,4506,140,3,879,2020-12-30
896,1272,7755,663,2,259,2020-10-18
897,629,7489,643,3,774,2020-01-01
898,1250,3888,9688,4,926,2020-09-05
899,592,8766,2658,2,463,2020-07-28
900,585,5814,631,2,618,2020-04-12
901,858,4966,5293,2,442,2020-11-03
902,228,7960,616,1,444,2020-05-14
903,573,1821,449,4,693,2020-04-27
904,1426,4643,4315,2,105,2020-10-21
905,424,1844,4363,2,986,2020-06-22
906,217,4558,4243,1,813,2020-11-22
907,489,5142,5588,4,844,2020-04-14
908,171,9527,3972,2,324,2020-07-30
909,1435,1092,4162,4,997,2020-04-05
910,1458,6761,8987,2,865,2020-04-02
911,822,6864,8266,2,976,2020-06-21
912,1274,7740,2124,1,170,2020-12-16
913,193,86,7755,2,142,2020-01-30
914,160,4643,8189,2,828,2020-06-05
915,1251,4154,7216,1,154,2020-01-30
916,1229,3057,367,3,699,2020-05-16
917,1180,1332,2133,1,400,2020-01-24
918,1073,7784,8354,1,218,2020-03-14
919,224,8904,3707,3,679,2020-08-30
920,1178,7221,7035,3,586,2020-11-02
921,1035,4920,8743,4,515,2020-01-02
922,1211,2063,2736,4,709,2020-01-22
923,1371,7221,4832,2,654,2020-04-27
924,644,3994,7086,4,111,2020-07-22
925,950,5119,7374,3,520,2020-02-06
926,651,5950,3911,1,628,2020-11-02
927,1151,9741,536,4,537,2020-09-25
928,84,7594,7640,2,873,2020-08-11
929,922,1585,7772,4,267,2020-02-01
930,226,3129,6024,4,127,2020-07-28
931,1367,7553,8507,3,810,2020-10-06
932,1415,9322,4929,1,267,2020-02-18
933,668,698,9649,2,536,2020-07-11
934,141,9610,3936,1,404,2020-05-12
935,523,9906,638,4,215,2020-06-02
936,214,4697,1688,1,679,2020-01-26
937,592,8766,1475,2,463,2020-06-17
938,75,230,2125,1,137,2020-11-28
939,129,5342,3310,1,541,2020-05-10
940,993,160,8672,2,538,2020-07-05
941,684,5119,6022,3,134,2020-12-30
942,656,1627,9208,1,522,2020-06-26
943,789,6979,1368,4,832,2020-01-07
944,1358,4267,2960,3,954,2020-10-10
945,1210,7221,8095,2,545,2020-06-23
946,704,3815,3530,4,822,2020-01-25
947,1082,5204,2944,4,131,2020-11-08
948,1222,9797,4101,3,623,2020-09-15
949,579,3939,4730,3,806,2020-11-27
950,1137,1281,7689,3,157,2020-12-26
951,1010,2231,6325,2,208,2020-09-30
952,1244,7814,5877,1,370,2020-12-29
953,766,4506,8849,3,469,2020-08-27
954,460,1646,6621,2,482,2020-07-25
955,14,6253,6730,3,701,2020-05-15
956,1189,8385,7133,3,401,2020-05-19
957,1410,640,5438,1,135,2020-06-19
958,449,8918,6756,2,711,2020-11-05
959,29,4799,91,1,301,2020-06-08
960,317,4763,344,3,332,2020-05-13
961,768,2065,1478,4,389,2020-08-29
962,1341,2897,8926,2,286,2020-05-18
963,452,1959,4745,2,901,2020-08-04
964,322,8687,9669,3,432,2020-04-23
965,1176,5104,1371,3,799,2020-12-27
966,1246,2813,4257,4,639,2020-05-21
967,950,5119,2160,3,520,2020-11-19
968,872,8048,464,2,156,2020-10-13
969,904,4303,8872,1,478,2020-09-29
970,1255,895,7358,1,440,2020-04-05
971,897,4263,9884,3,650,2020-09-23
972,1460,2059,8026,4,859,2020-12-08
973,683,9059,4559,2,684,2020-08-23
974,1256,6979,6606,4,492,2020-10-10
975,22,6889,3353,3,211,2020-11-07
976,271,7594,9858,3,447,2020-09-13
977,251,5808,9028,1,598,2020-12-13
978,1065,2334,6601,4,135,2020-03-29
979,871,6654,9979,4,188,2020-04-26
980,1110,232,6319,2,911,2020-04-23
981,450,7365,3746,2,140,2020-08-22
982,711,133,1066,2,546,2020-06-14
983,518,5643,1161,2,116,2020-09-12
984,655,8270,7845,3,924,2020-05-13
985,29,4799,1663,1,301,2020-02-24
986,552,6654,173,1,202,2020-07-10
987,18,3422,9919,2,908,2020-05-29
988,619,4758,4965,4,629,2020-07-04
989,248,2839,5555,2,358,2020-01-10
990,862,3354,4714,2,616,2020-10-10
991,205,2447,3102,1,688,2020-03-28
992,827,7814,4043,1,969,2020-07-08
993,512,7501,5114,1,779,2020-11-26
994,99,348,9037,4,338,2020-03-01
995,838,5412,1463,3,608,2020-08-11
996,1485,5601,1151,4,595,2020-04-07
997,311,1005,8618,4,540,2020-05-15
998,871,6654,6665,4,188,2020-01-07
999,1089,4794,3711,4,419,2020-02-27
1000,562,3702,5551,2,989,2020-07-23
1001,550,7932,5386,1,487,2020-11-06
1002,739,7375,9418,1,583,2020-01-26
1003,676,9313,7871,2,210,2020-07-14
1004,1416,3129,7511,3,800,2020-07-27
1005,88,481,8009,3,918,2020-08-18
1006,1414,3129,731,3,827,2020-09-11
1007,590,4764,4328,1,848,2020-01-04
1008,1027,9812,7737,4,860,2020-10-22
1009,321,1069,3989,1,287,2020-12-07
1010,341,3138,7351,3,819,2020-08-02
1011,1009,3418,6913,2,699,2020-02-08
1012,825,2211,4527,1,502,2020-12-12
1013,317,4763,4186,3,332,2020-11-28
1014,1030,9920,2363,1,898,2020-06-21
1015,344,6648,9528,2,799,2020-11-08
1016,851,288,4950,4,829,2020-10-18
1017,496,6864,6871,3,271,2020-05-27
1018,1114,3792,4053,1,219,2020-03-29
1019,1310,4212,7179,3,722,2020-11-27
1020,319,9906,1963,4,109,2020-02-05
1021,799,3910,8183,2,119,2020-09-28
1022,342,2120,5004,2,142,2020-07-10
1023,1127,300,4896,1,503,2020-05-09
1024,123,5278,952,2,931,2020-04-12
1025,1425,8270,5785,2,880,2020-07-28
1026,765,9006,8225,4,541,2020-12-11
1027,1063,271,6251,2,145,2020-04-18
1028,575,8441,133,4,999,2020-09-17
1029,1338,3423,5192,4,737,2020-12-23
1030,140,7318,9424,2,597,2020-08-10
1031,606,3229,8612,3,748,2020-01-18
1032,779,8703,7459,4,822,2020-03-23
1033,565,648,5614,3,343,2020-11-29
1034,1355,4212,6486,1,872,2020-03-25
1035,1023,5680,4067,2,760,2020-05-04
1036,1221,6479,236,1,505,2020-08-17
1037,1378,4865,6290,3,304,2020-11-08
1038,1462,5119,1006,3,646,2020-12-20
1039,906,1646,5169,4,313,2020-11-13
1040,1074,6633,7385,3,738,2020-01-11
1041,869,2211,9593,2,816,2020-09-19
1042,17,7318,9262,3,719,2020-12-07
1043,911,7765,6977,4,807,2020-04-21
1044,588,2705,7550,2,789,2020-07-08
1045,613,9293,4062,4,111,2020-05-19
1046,941,3888,6974,2,527,2020-03-05
1047,912,5278,4547,4,843,2020-01-15
1048,1364,4846,913,2,289,2020-10-16
1049,1257,7169,2944,3,598,2020-05-08
1050,1460,2059,1768,2,859,2020-07-01
1051,1039,9004,464,1,625,2020-10-20
1052,486,261,6928,2,303,2020-01-20
1053,655,8270,988,2,924,2020-08-19
1054,1493,5072,9253,4,364,2020-09-17
1055,801,3910,5059,4,820,2020-01-23
1056,96,3511,6563,4,545,2020-02-22
1057,384,1186,6141,3,110,2020-01-12
1058,106,2007,8998,4,614,2020-04-19
1059,1453,8220,4818,2,524,2020-01-02
1060,950,5119,219,4,520,2020-08-06
1061,707,5746,9117,3,189,2020-01-17
1062,44,9403,5702,4,657,2020-05-20
1063,227,3078,7607,3,205,2020-12-04
1064,1262,4156,2422,3,307,2020-03-14
1065,734,230,2072,2,358,2020-09-20
1066,1174,5592,5375,4,407,2020-02-12
1067,513,3233,9310,2,578,2020-01-20
1068,1177,3053,8324,3,737,2020-04-10
1069,478,7489,8463,4,854,2020-02-01
1070,82,7147,7371,2,370,2020-04-21
1071,544,8804,6981,3,891,2020-01-04
1072,1294,3356,4505,1,812,2020-01-03
1073,877,3616,2697,2,449,2020-06-11
1074,846,7282,8866,4,997,2020-05-21
1075,522,8904,6509,4,876,2020-02-07
1076,955,261,6514,2,827,2020-01-10
1077,390,2416,1258,2,906,2020-08-18
1078,114,9573,5066,2,923,2020-07-10
1079,1472,3616,4560,1,437,2020-02-23
1080,1104,888,4232,3,899,2020-01-25
1081,175,5626,2173,3,313,2020-10-29
1082,225,5200,8399,4,563,2020-12-18
1083,502,1747,2324,2,970,2020-08-27
1084,872,8048,5909,1,156,2020-11-05
1085,815,6523,4135,3,979,2020-04-07
1086,1472,3616,6297,4,437,2020-10-20
1087,716,3078,8478,2,823,2020-06-10
1088,772,1916,7164,2,284,2020-06-16
1089,949,1627,4533,2,727,2020-04-07
1090,913,1052,4272,4,186,2020-04-24
1091,846,7282,9519,3,997,2020-07-21
1092,898,5152,445,3,106,2020-09-08
1093,1446,9276,2255,2,593,2020-06-05
1094,953,8603,2715,1,758,2020-04-19
1095,1117,5939,5884,3,385,2020-01-12
1096,889,18,590,2,511,2020-12-14
1097,146,4303,7694,4,396,2020-06-27
1098,679,1063,5982,2,236,2020-03-04
1099,818,1976,6132,1,622,2020-11-01
1100,715,8608,4158,1,277,2020-06-15
1101,1137,1281,8275,3,157,2020-03-01
1102,503,3078,8719,4,832,2020-02-17
1103,1103,9570,6475,3,456,2020-07-20
1104,467,7282,1453,3,680,2020-09-29
1105,522,8904,4906,2,876,2020-12-10
1106,108,8390,3296,3,517,2020-01-06
1107,353,7814,4171,2,772,2020-05-02
1108,663,4127,9871,1,462,2020-06-13
1109,869,2211,7361,2,816,2020-12-22
1110,604,5104,2701,2,234,2020-06-03
1111,750,3418,9022,2,472,2020-02-12
1112,102,4600,5848,4,578,2020-09-19
1113,640,5601,2573,1,375,2020-12-10
1114,1335,9557,8227,3,490,2020-03-26
1115,986,3543,270,3,864,2020-01-31
1116,976,806,1307,3,395,2020-11-25
1117,110,6648,145,4,810,2020-10-16
1118,1020,4799,7682,2,837,2020-09-23
1119,1137,1281,7542,1,157,2020-11-02
1120,1071,7122,6087,3,136,2020-09-22
1121,1423,9155,9785,2,190,2020-02-28
1122,180,5142,9295,1,584,2020-08-10
1123,99,348,5140,2,338,2020-07-15
1124,509,1286,175,2,839,2020-09-23
1125,922,1585,2704,2,267,2020-12-28
1126,149,3089,5905,1,621,2020-09-25
1127,311,1005,9847,4,540,2020-09-19
1128,562,3702,683,3,989,2020-11-15
1129,855,5261,2440,1,789,2020-06-26
1130,686,4267,2146,2,960,2020-06-28
1131,1109,8386,119,1,649,2020-09-19
1132,559,1186,4182,4,482,2020-06-27
1133,1458,6761,343,2,865,2020-06-09
1134,1158,5142,5363,4,757,2020-01-30
1135,1083,8066,5977,3,807,2020-06-22
1136,733,7089,1326,3,326,2020-07-08
1137,496,6864,9207,1,271,2020-08-23
1138,306,271,5932,4,112,2020-10-02
1139,527,9762,4425,1,283,2020-07-08
1140,1297,4758,4738,2,435,2020-04-17
1141,1320,6188,6524,3,691,2020-06-02
1142,1340,3418,759,1,533,2020-08-12
1143,761,1802,7433,2,213,2020-07-26
1144,754,5119,1647,2,190,2020-10-02
1145,99,348,6085,2,338,2020-11-04
1146,298,6124,1962,1,317,2020-09-23
1147,639,2811,2782,2,616,2020-11-02
1148,858,4966,5923,2,442,2020-04-16
1149,876,3354,637,1,213,2020-07-24
1150,460,1646,7705,2,482,2020-01-11
1151,1178,7221,5695,3,586,2020-08-16
1152,833,7489,4932,4,471,2020-10-01
1153,636,9573,2605,1,930,2020-11-08
1154,48,3813,8643,1,166,2020-06-26
1155,988,9596,2777,2,397,2020-01-20
1156,529,8646,2970,3,543,2020-09-18
1157,18,3422,361,2,908,2020-08-19
1158,963,7937,418,4,739,2020-11-02
1159,777,5200,8918,1,577,2020-01-27
1160,289,1938,4318,2,670,2020-07-21
1161,1310,4212,2343,2,722,2020-07-16
1162,1147,8768,3693,1,897,2020-05-11
1163,498,8093,7016,3,312,2020-11-03
1164,12,9596,2795,4,489,2020-07-12
1165,949,1627,1700,2,727,2020-06-17
1166,1104,888,5382,2,899,2020-09-17
1167,973,300,4711,3,809,2020-11-12
1168,1270,1557,1180,1,145,2020-03-08
1169,684,5119,7126,1,134,2020-11-03
1170,593,3651,405,1,438,2020-12-21
1171,1063,271,751,2,145,2020-09-04
1172,1459,8835,6810,1,912,2020-01-23
1173,172,9527,5639,4,639,2020-03-24
1174,1483,8422,8090,1,874,2020-12-08
1175,725,9301,4233,3,346,2020-07-30
1176,1172,5569,5864,2,650,2020-01-26
1177,1287,4865,9995,1,603,2020-04-10
1178,53,3543,6480,3,731,2020-01-15
1179,657,5204,2901,3,579,2020-12-10
1180,1022,6744,5228,1,634,2020-05-03
1181,521,2416,5087,4,220,2020-03-08
1182,427,9122,66,3,276,2020-08-21
1183,617,3531,8729,4,999,2020-04-07
1184,1304,4940,3269,4,602,2020-05-20
1185,385,1270,3717,4,362,2020-05-10
1186,494,3129,8779,1,329,2020-03-03
1187,1005,2120,123,1,243,2020-08-08
1188,1120,5017,1546,4,402,2020-12-21
1189,1260,8531,4918,1,544,2020-07-29
1190,485,2231,7806,1,316,2020-11-18
1191,1167,6654,9496,2,737,2020-10-19
1192,843,3853,6515,1,811,2020-02-05
1193,1213,9762,6716,3,642,2020-11-12
1194,1369,2416,1997,1,114,2020-03-02
1195,513,3233,9668,4,578,2020-08-07
1196,1049,2813,3392,3,273,2020-12-09
1197,882,5680,4693,3,863,2020-08-10
1198,456,4154,484,4,250,2020-02-10
1199,551,8623,7832,4,428,2020-05-28
1200,228,7960,6749,4,444,2020-11-04
1201,138,7489,2893,3,854,2020-11-08
1202,1034,6611,2630,4,248,2020-08-08
1203,1300,9082,6445,2,115,2020-07-10
1204,439,1669,2076,3,886,2020-02-19
1205,1224,8241,1295,3,700,2020-02-12
1206,48,3813,9890,2,166,2020-08-22
1207,548,160,9533,1,384,2020-01-08
1208,807,576,6727,3,184,2020-12-10
1209,1444,8904,2013,1,370,2020-08-04
1210,1039,9004,334,3,625,2020-05-07
1211,652,5274,8805,2,380,2020-02-12
1212,458,2705,2868,2,485,2020-07-09
1213,592,8766,4002,3,463,2020-12-09
1214,434,6744,469,4,796,2020-10-26
1215,1368,4564,5883,1,525,2020-05-13
1216,761,1802,6003,4,213,2020-08-16
1217,378,6442,9401,2,406,2020-11-14
1218,1432,8190,3721,2,340,2020-05-05
1219,740,8703,3577,3,472,2020-09-03
1220,1302,261,4501,3,738,2020-12-04
1221,1402,9319,9478,1,112,2020-01-07
1222,1048,8269,3778,2,965,2020-08-19
1223,316,2007,4519,3,193,2020-04-18
1224,938,960,4894,1,888,2020-09-02
1225,1192,9900,4606,2,327,2020-11-02
1226,380,2447,2971,1,281,2020-03-18
1227,720,1821,6385,1,792,2020-03-11
1228,490,4821,3345,4,637,2020-03-23
1229,890,3418,6464,1,477,2020-10-04
1230,74,6809,3660,4,253,2020-12-18
1231,583,2830,4958,3,230,2020-01-27
1232,667,7221,2163,2,674,2020-08-30
1233,67,3138,4878,2,996,2020-07-27
1234,331,1017,7382,1,543,2020-04-04
1235,218,230,3641,4,212,2020-07-25
1236,147,232,5067,4,261,2020-05-13
1237,301,9293,9818,3,617,2020-01-09
1238,274,5680,5994,3,735,2020-10-08
1239,1273,9570,8707,3,113,2020-05-15
1240,543,3129,3019,3,757,2020-09-29
1241,1153,2120,3935,3,928,2020-05-06
1242,1009,3418,8486,1,699,2020-01-27
1243,125,9293,7194,3,387,2020-02-03
1244,1231,8220,7074,1,665,2020-09-19
1245,1258,4764,7588,1,739,2020-06-03
1246,583,2830,8986,3,230,2020-03-25
1247,655,8270,3623,1,924,2020-02-20
1248,194,3853,9559,4,250,2020-06-12
1249,864,7318,840,2,858,2020-05-16
1250,58,9171,698,2,107,2020-06-13
1251,685,4428,5247,2,101,2020-06-16
1252,272,7270,3140,3,570,2020-03-31
1253,627,5274,6336,2,622,2020-03-04
1254,892,1332,5105,2,554,2020-07-20
1255,46,9293,8093,4,352,2020-03-25
1256,512,7501,9968,2,779,2020-07-27
1257,1359,6257,2990,1,916,2020-06-12
1258,834,1384,5156,3,956,2020-09-29
1259,1078,4934,2870,3,971,2020-11-07
1260,927,6744,9043,1,727,2020-12-29
1261,192,5057,311,3,688,2020-12-30
1262,1296,942,8534,3,723,2020-06-26
1263,540,1844,1399,1,262,2020-12-09
1264,729,7844,4633,2,158,2020-02-19
1265,631,640,2597,4,645,2020-03-23
1266,917,1092,4780,2,610,2020-04-07
1267,74,6809,7747,1,253,2020-03-22
1268,1008,7650,5512,2,983,2020-03-12
1269,1011,4369,4620,4,487,2020-11-02
1270,306,271,5585,4,112,2020-09-11
1271,685,4428,3354,4,101,2020-09-07
1272,747,8518,5477,4,402,2020-09-18
1273,1209,9558,2862,4,690,2020-10-07
1274,1048,8269,3213,1,965,2020-03-31
1275,178,3651,2204,1,977,2020-12-30
1276,294,3919,5626,3,398,2020-01-30
1277,1371,7221,8091,3,654,2020-03-08
1278,1271,1976,8460,3,920,2020-02-27
